"","vol","curveThyroglobulin","curveFerritin","curveIgG","curveTransferrin","curveOvalbumin","curveMyoglobin","curveVitaminB12"
"47",1.10510510510511,0.17040117746219,0.0802104126662014,0.0626929083839058,-0.0453494483605026,-0.00451447432860733,0.0781308582983907,-0.0730097400955856
"48",1.12912912912913,-0.00346911251544951,0.143350644689053,-0.141745051462203,-0.0489357863552868,-0.0115803223103285,-0.0166221833787858,-0.167788776755333
"49",1.15315315315315,0.152843960560858,-0.0183285924606025,0.00710266865789888,0.0718891215510665,-0.0297956179827452,-0.0622766508720812,-0.0195125977508724
"50",1.17717717717718,0.126974601391703,0.0978332913480697,0.04202162027359,-0.105699174944311,0.13320705415681,0.102384497225284,-0.0165974724106491
"51",1.2012012012012,0.0875580978579819,0.126680680271238,-0.0565771671943366,0.177251296769827,0.0294573317281902,-0.104881089460104,0.0642150143161416
"52",1.22522522522523,0.142870967835188,-0.0935756813734768,-0.193404188472777,-0.182597504463046,-0.00844461051747203,0.0506892029196022,0.0709043534472585
"53",1.24924924924925,0.112470956426114,-0.149569773860275,-0.143739592283964,-0.17259005093947,0.161301431059837,0.15676909033209,-0.134403050411493
"54",1.27327327327327,-0.188108959421515,-0.194695153832435,0.117036596313119,0.0417661186307668,-0.159803402237594,-0.131364536657929,0.157065846025944
"55",1.2972972972973,0.0475658231414854,-0.197836326714605,0.0326476261951029,0.15719186309725,-0.0433450440876186,0.0541268046014008,-0.145405583549291
"56",1.32132132132132,0.162231933139265,0.078118892200291,0.0140738267451525,0.000860735867172474,-0.0412250632420182,-0.107565166894346,0.0825497264042497
"57",1.34534534534535,-0.152635185886174,0.134013003483414,0.0894539005123077,-0.0951548087410627,-0.132954473607242,0.0400063401088117,0.0910754111595452
"58",1.36936936936937,0.0887039338238537,0.00562083730474114,-0.0564609953202306,0.194376681838184,-0.0939076882787049,-0.148721071798354,0.131248038820922
"59",1.39339339339339,0.177947132475674,-0.115012933127582,-0.0389994429424404,-0.0888045248575507,0.00440268237143754,-0.150164421740919,0.0506751455366611
"60",1.41741741741742,0.0537450730800629,0.198905995301902,0.171809373237192,0.153511743247509,-0.138466848991811,-0.0102165141142904,-0.0258236861787736
"61",1.44144144144144,0.181671070773154,-0.153753285109997,-0.137222794815898,0.0629769495688378,-0.030839481856674,-0.158345160074531,-0.0536567219533026
"62",1.46546546546547,-0.178486651647836,-0.0418756890110671,0.119300357904285,-0.0347360463812947,-0.134822204802185,-0.117230820097029,-0.0946221901103854
"63",1.48948948948949,0.190658372733742,-0.0506191150285303,0.173064476065337,-0.119512014649808,-0.0155312522314489,0.0633085686713454,0.143388737551868
"64",1.51351351351351,0.0742904159240425,-0.164740169793367,-0.0460341033525764,0.0899609023705123,-0.185166208725423,0.0333951786160467,0.162122674938291
"65",1.53753753753754,-0.0147532417438924,0.0977505731396375,-0.0801945937797426,-0.167796465847641,-0.0460609157569706,0.0224025632254778,-0.0440219661220908
"66",1.56156156156156,0.14751601414755,-0.121327850781381,-0.182460939977318,0.0160112166777253,-0.0735412393696606,-0.063958138786256,0.04136365596205
"67",1.58558558558559,0.169084161892533,-0.0484812803566455,0.0512683317065238,0.156895780190825,0.015160121768713,-0.162830381002276,-0.113401863444597
"68",1.60960960960961,-0.067585695721209,0.133569484204054,-0.00934256259351968,-0.0836295250803231,-0.171357472985983,-0.187734703067689,0.102158586401492
"69",1.63363363363363,-0.0302820084616542,0.0486727723851799,-0.154259550757706,0.192500008828938,0.159908739756793,0.0112512342631816,-0.138393363263458
"70",1.65765765765766,0.0444367998279631,-0.0148337348364293,-0.030717222765088,0.0830280827358363,0.0287181132473051,-0.00419821776449678,0.0885705336928367
"71",1.68168168168168,0.125708367303014,0.0263155227527022,-0.195760376565158,0.15730994977057,-0.125423696171492,-0.0753401490859684,-0.157634041272104
"72",1.70570570570571,0.167978306952864,0.179508034884929,0.0499446132220327,-0.0928598757833241,-0.064925380051136,0.00588116943836209,-0.0560207377187908
"73",1.72972972972973,0.00831412812694907,-0.10070842532441,-0.114835290797055,0.100413291528821,0.175217339023948,0.118456595111638,0.0645973327569663
"74",1.75375375375375,-0.0347375928424299,0.0180947540327906,-0.07469783751294,-0.187010343559086,0.00842442493885756,-0.152737746573984,0.188349019456655
"75",1.77777777777778,-0.150756326224655,-0.126711141970008,-0.139438634458929,-0.0285128912888467,-0.0216196347028017,-0.0354312652721999,-0.176435760315508
"76",1.8018018018018,-0.14008015030995,0.000661331135779625,0.160959577653557,0.00430225692689418,0.0675633770413697,-0.0899499092251058,-0.036886924225837
"77",1.82582582582583,0.00535757560282946,-0.172903314139694,-0.00561383776366708,-0.0219712901860475,-0.125034764315933,0.128500433918088,-0.113613248430192
"78",1.84984984984985,-0.0194357223808765,0.137316730152815,-0.0137455717660487,-0.0572858413681387,-0.00519220856949687,0.188028304371982,-0.103667535725981
"79",1.87387387387387,0.114596522878855,0.163292601704597,-0.0454421785660087,0.157054963801056,-0.121930953767151,0.0938009805046018,0.187958181835711
"80",1.8978978978979,0.0392227878794074,-0.0145285151898861,-0.178940797969699,-0.0814055133610962,-0.0633134110830724,-0.113765892945229,0.0763504580594599
"81",1.92192192192192,0.186501626390964,-0.0751538313925265,0.0854596039280294,0.0515819858759641,-0.0340126513503492,0.082670965697616,0.00442838734015821
"82",1.94594594594595,-0.0535789156332612,0.186321267019957,-0.0908208205364643,0.121744186431169,0.119201772101223,-0.0635606246069071,-0.152944147959352
"83",1.96996996996997,0.0793116061016917,0.0152644503861666,0.197481442522257,0.137805694527924,-0.189788348693401,-0.00212933840230106,0.106359311100095
"84",1.99399399399399,-0.157231925521046,0.00135201662778855,-0.118695578165352,-0.0354953503236174,-0.113037809915841,-0.144819438271224,-0.0124120032414794
"85",2.01801801801802,-0.0272175158374011,0.140216158144176,-0.125166672747582,-0.125837124884128,-0.0451448963023722,0.128385060746222,-0.0592515417374671
"86",2.04204204204204,0.0623421405442059,-0.0266442005522549,-0.115941672679037,0.0558168341405689,-0.147167677432299,-0.0967757419683035,-0.168240795936435
"87",2.06606606606607,0.0555481441318988,0.128787058219313,-0.0949572495184837,0.0840866904705762,-0.0498016105033457,0.107461315300315,0.133432280831039
"88",2.09009009009009,0.188921091705561,0.192209173273295,-0.134757312852889,0.125464008934796,-0.0414622664451599,-0.170455304533242,-0.0349198202602565
"89",2.11411411411411,0.0464296702295542,0.028528394550085,-0.0326504010707139,0.00825240733101962,-0.0907508758828044,-0.18581946780905,-0.145334305800498
"90",2.13813813813814,0.0235574207268655,0.00586558673530815,-0.0442630051635205,-0.124068027455359,-0.000627414416521782,-0.192695456091314,0.171380136627704
"91",2.16216216216216,0.0968863667920232,0.0870971992611884,-0.0470355108380317,-0.195809021499008,-0.11791196288541,-0.114317928534001,-0.153080567345023
"92",2.18618618618619,0.0347064916975796,-0.199580060038715,-0.128906337171793,-0.0397283352911472,0.185814348701388,-0.0138252982869744,0.0911118200048804
"93",2.21021021021021,-0.188308122940361,-0.0225291069597005,-0.103341142833233,0.144382108096033,0.196484287455678,-0.098372117709368,-0.186211873404682
"94",2.23423423423423,0.0408273000270128,0.00284474398940801,-0.0822503919713198,-0.0973162686452268,-0.137701908778399,-0.199123539309948,-0.169851359073073
"95",2.25825825825826,-0.167703502159566,-0.107566962204873,-0.0125286614522338,0.19031673958525,-0.125950240995735,0.0608476563356814,-0.169964796211571
"96",2.28228228228228,-0.0468169344589114,-0.044177449773997,0.0453199279494583,-0.0559836966916918,-0.0891549402847886,0.118191812466829,-0.134432031400502
"97",2.30630630630631,0.114280401915312,0.15538216708228,-0.0318961642682552,-0.0869536040350793,0.186616534553468,0.160270541626959,-0.0666342305950821
"98",2.33033033033033,0.13664961475879,-0.0788246503099798,-0.136234575137496,0.0493981813080608,-0.0183555115014315,-0.0703591533936557,0.0609334403648972
"99",2.35435435435435,0.140907469764352,-0.15060231462121,0.0186116153374314,0.196921200305223,-0.0514352889731526,-0.199696927145123,0.0788692457601428
"100",2.37837837837838,-0.128065994661301,-0.0324999637901782,-0.0924589354544876,0.0651981922797857,0.14595430791378,-0.183294354658573,-0.021621856559068
"101",2.4024024024024,-0.101029372680932,-0.101483183074742,-0.143265969771892,0.0674319803714751,-0.170706165861338,-0.175036847963928,0.0662449431605637
"102",2.42642642642643,0.0988004287704825,-0.125631936639547,0.0290287731215357,0.156028092093765,0.0623148920014501,0.126216241996735,-0.0183883580379188
"103",2.45045045045045,0.124888139404356,-0.0055538843385875,-0.0857258377596734,-0.107202838547528,0.0301866483874619,0.0292907592840491,0.0628399619832635
"104",2.47447447447447,0.102205118350685,-0.0846118238754569,-0.12225156147033,0.0284152479842305,0.109114258456975,-0.000988751463592036,-0.155519046261907
"105",2.4984984984985,0.195308122131973,0.162626432068646,0.160573856160044,0.15052778981626,-0.11644323989749,-0.197408698033541,0.100243400316685
"106",2.52252252252252,-0.14486040417105,0.122993522137403,-0.194739513751119,0.0856118458323179,0.189787000510842,0.0748893828131255,-0.0772369154728949
"107",2.54654654654655,-0.0651319878175854,-0.12479501767084,0.0580581123940646,0.0663703670725225,0.187063008733094,-0.159042560309171,-0.141158902365714
"108",2.57057057057057,0.163215367589146,-0.0137651688419282,-0.0873648399487136,-0.183387054223567,0.038708571717143,-0.0491664260625837,-0.117802051082253
"109",2.59459459459459,-0.143521702010184,0.0271375592797994,0.145060933288187,-0.0516708248294889,0.186481963004917,0.0649704841896889,0.0236599884927273
"110",2.61861861861862,0.1725435920991,-0.0004082577303052,-0.079935202281922,0.00333545142784714,-0.0535037777386606,-0.176389372907578,-0.184838651306927
"111",2.64264264264264,0.104854628350586,0.131573015172034,0.00791098717600106,-0.185332811251282,0.0447598855942488,-0.17284832978621,-0.0662176620215178
"112",2.66666666666667,-0.0565381248481572,0.0733084085397421,0.0670738601125775,0.0622384972870348,-0.114544680155814,0.0539742392487821,-0.0497041380032897
"113",2.69069069069069,0.024152076151222,-0.155981225334108,0.0427098826505243,-0.024024396110326,-0.132522451039404,-0.18085296191275,-0.186256824806333
"114",2.71471471471471,-0.158750980067998,-0.137739777937531,0.0424985853955149,0.111567178927362,0.146947055123746,-0.144552517216652,-0.118331914022565
"115",2.73873873873874,0.167788616288453,-0.189643968828022,-0.0659209063276647,0.0991952268406747,0.0381858598440885,0.0630179114639756,-0.0434036298654973
"116",2.76276276276276,0.00651736315339804,-0.0096708941273391,0.128314126096666,0.0987062267959116,-0.156030588690191,0.116531299985945,-0.155707757361233
"117",2.78678678678679,0.0654726699925959,-0.148814008850604,-0.159848295617848,-0.0471523202024399,-0.00564689198508858,-0.0753098605200645,-0.10093536414206
"118",2.81081081081081,0.103120037168264,0.160745941475033,0.0834978511556981,-0.0756464151665567,-0.0463174535892904,0.0165851456113159,0.0556434167549014
"119",2.83483483483483,-0.0458842973224819,0.0435414496809243,0.17842617733404,-0.025268374197185,-0.014166895672679,-0.133658418990671,0.185827480256557
"120",2.85885885885886,0.145184403751045,-0.105417924094945,0.0355536208488046,-0.140999479405582,-0.0584742875769734,0.114754651673138,0.120718573965132
"121",2.88288288288288,0.176866737660021,-0.180445477738976,0.192181201465427,-0.18969998396933,0.134965257998556,-0.146498602442443,0.133698580507189
"122",2.90690690690691,-0.12989635495469,-0.131008305028081,-0.149850670713931,0.0451331622898578,-0.0208522275090217,0.0633307314477858,0.0571792410686612
"123",2.93093093093093,0.16123455837369,0.113302471954375,0.116001951508224,-0.123598803952336,0.0281636253930628,-0.0953363698907192,-0.0735888506285846
"124",2.95495495495495,0.0862222924828529,0.0739264163188635,-0.0666675646789371,-0.150575974676758,0.174708013329655,0.122093011718243,0.147984633874148
"125",2.97897897897898,-0.187646364606917,0.138770774938166,-0.0592845028266309,-0.133987066149711,-0.0873321630991995,-0.0916624242439862,0.14113536439836
"126",3.003003003003,0.0201630801893771,0.18946284065023,-0.127267276961356,-0.122832431923598,-0.140439095534384,-0.00680015655234453,-0.198483515251428
"127",3.02702702702703,-0.00027114525437355,0.0149103733710944,-0.198671739734709,-0.0924359054304658,0.0768713535740971,0.088699626922607,0.111571638379246
"128",3.05105105105105,-0.141884693596512,0.0936903383582829,-0.0626249155960976,0.18505440512672,-0.107552014570683,0.188982514943927,-0.0507374533452094
"129",3.07507507507508,-0.159303984139115,-0.039930401276797,-0.13494544737041,-0.102790541388094,0.159904135204852,-0.0577246204949913,0.156575653236359
"130",3.0990990990991,0.0479049304500222,0.0534928272478282,-0.00794825162738561,-0.179707181919366,0.0849803222343326,0.0946308171376581,0.17513305619359
"131",3.12312312312312,-0.0515570681542158,-0.00849851416423916,-0.0666135732084512,-0.100524026807397,-0.159404618386179,0.11436263974756,0.030996688362211
"132",3.14714714714715,0.0231062229722738,0.162637830991298,-0.198558411560952,0.0291281999088823,-0.108255574479699,-0.00474979244172571,-0.195159416645765
"133",3.17117117117117,-0.159802972804755,0.198213656898588,0.136848130915314,-0.0892864209599791,0.160480597987771,0.176729919854551,-0.0225243599154055
"134",3.1951951951952,0.159035967476666,-0.0330565676093101,-0.044814219418913,-0.0653496355749665,-0.150459002424031,0.0694927118718621,-0.0189907246269286
"135",3.21921921921922,-0.0100248283706605,-0.0759780750609933,-0.199492904916405,0.000659621320664883,-0.154789761081338,0.0342445906251667,0.0954907383769751
"136",3.24324324324324,-0.142234367132187,-0.150034294184297,-0.0094968152232468,-0.0881735854782162,-0.0920750708319247,-0.136547281686216,0.189374732133001
"137",3.26726726726727,0.191875359416008,0.036549041699618,0.125328915193677,-0.0439294970594346,0.182636998221278,-0.113981734309345,-0.0874659623019397
"138",3.29129129129129,-0.0795240787789225,-0.0572895708493887,-0.10111204367131,0.0661229122430085,-0.0329637449234724,0.157870351616292,-0.184991515055299
"139",3.31531531531532,-0.163291820604354,0.186032282467931,0.00196232916787267,0.156320254877209,0.114554466307163,-0.105197180341929,-0.0238432548940182
"140",3.33933933933934,0.11918903067708,-0.00609318204224107,-0.167075329646468,0.0341221892274916,0.147872888576239,-0.174934256449341,0.108999047987163
"141",3.36336336336336,0.151319596357644,-0.117740626633167,0.118765170592814,-0.150033450592309,-0.156157331354916,0.110162482317537,0.176600909605622
"142",3.38738738738739,0.0228366605937481,0.147706766333431,-0.100541169568896,-0.0049591926857829,-0.0213402664288878,0.000784570444375271,0.108749923855066
"143",3.41141141141141,0.127177376206964,-0.158348502591252,0.190107864700257,-0.0533756165765225,0.126431416813284,0.190557301416992,-0.158966366760433
"144",3.43543543543544,-0.0810867150314152,-0.172531301062554,-0.0662947569973766,-0.0989998458884655,0.00491800857707858,0.0210467516444622,0.0710660820826888
"145",3.45945945945946,-0.107063841726631,0.0575919404625891,0.0993783898651598,-0.119706783164292,-0.15356616564095,0.0262184469029306,-0.129264492914081
"146",3.48348348348348,0.0911805653013289,0.0207872375845909,0.0377434961497783,0.196971295122057,-0.0745397679507732,-0.0470748716965315,-0.168659498915076
"147",3.50750750750751,-0.0695473343133926,0.115327987540513,-0.0250949985347688,0.0232967874035239,-0.0938601973466575,-0.1599677760154,0.0478895472362638
"148",3.53153153153153,0.198382507637143,0.116322347242385,0.00405722847208381,-0.0560704335570334,0.127386566158384,-0.121254178974777,0.087847782485187
"149",3.55555555555556,0.150725993979722,-0.165102149825543,0.0323574011214077,-0.0117259429767728,0.0303384709171951,0.0734027066268023,0.0278221969492733
"150",3.57957957957958,-0.143827512674034,0.129428576212376,0.11475479407236,-0.00125017222017049,-0.156420372985303,0.0841857529245313,-0.0503340943716467
"151",3.6036036036036,-0.0720778588205576,0.0211168859153986,-0.0788178437389432,-0.0947469591163097,0.0825670404359698,-0.0487804048694668,0.160551979951561
"152",3.62762762762763,-0.031150384619832,-0.134772647358477,0.0857344117946921,-0.197213659994304,-0.165278382692486,0.172838446684181,-0.0441105394624174
"153",3.65165165165165,0.0835173057392239,-0.0219579223543405,-0.171180933341384,0.187166543211788,0.180565674044192,-0.0177432509139179,0.195956163853407
"154",3.67567567567568,-0.172562524210662,-0.00621966691687703,0.15045964512974,-0.184320420585572,-0.0867098520509898,-0.0694147573783991,0.0217970399186015
"155",3.6996996996997,-0.0717852523550391,-0.103320378158241,0.0576865634880959,-0.0231185925193131,-0.0486273341812193,0.157480481266975,0.0955514380708337
"156",3.72372372372372,0.0260267017409205,0.0878732399083672,0.0426334960386156,0.0759293942712246,0.0859747433103621,0.192946700379252,0.0407209660857916
"157",3.74774774774775,-0.0117136220447719,-0.072575639374554,0.089184256736189,-0.0591250857338308,0.1323581693694,-0.0763198970817026,0.051666792947799
"158",3.77177177177177,0.106789472326636,0.157465531956404,0.0317552040331065,-0.161459414381534,0.0161645727232098,-0.0148958125151693,0.0868880107067526
"159",3.7957957957958,-0.0946347623132169,-0.17786248633638,-0.0422310809604823,0.0498255033046006,-0.0404226792044937,-0.129721255414187,0.0221516851335764
"160",3.81981981981982,-0.042531999759376,-0.00644532749429344,0.134114258177578,-0.00264810444787145,0.142462411150336,0.161773354280739,-0.152733467146754
"161",3.84384384384384,0.0731171704828739,0.11451445845887,-0.147299814037978,0.0554658028297125,-0.0111186383292079,-0.0542625628411767,0.171769759617746
"162",3.86786786786787,-0.0270868661813438,0.0587140296585857,-0.0251505658961832,0.138562174048274,-0.131104274746031,-0.134702175576239,-0.0899902825243771
"163",3.89189189189189,-0.165337612573057,-0.0910438799299298,-0.0236348491162061,0.0773000451736151,-0.132387665938586,0.00232250299304723,-0.1831368050538
"164",3.91591591591592,-0.192630473989993,0.107003805600107,0.122408599127084,0.152995071839541,0.0438911810517311,-0.0690655221231279,0.116334241256118
"165",3.93993993993994,0.17927349191159,-0.0483806547708809,0.00798377022147176,-0.109839314967394,-0.0247682039625943,-0.0980721388012166,-0.128654369805008
"166",3.96396396396396,0.0723565055057406,-0.106185195874423,0.0770254806615411,0.0232147798873484,-0.0606478185392916,0.197907210607081,0.0215203711763024
"167",3.98798798798799,0.0949506610631943,-0.123021379485726,0.0048574131913483,-0.0361284150741994,-0.140500439051539,0.103513696976006,0.0416949492879212
"168",4.01201201201201,-0.083266724832356,0.161222236324101,0.0385543043725192,0.166995972953736,-0.188903689943254,-0.170367509685456,-0.0683070847764611
"169",4.03603603603604,-0.100245395023376,-0.0645168408751486,-0.062234033923596,-0.0763473463244735,0.00298491604626178,0.107264192495495,-0.0764523619785905
"170",4.06006006006006,0.00539916511625052,-0.110737740620971,0.151766302529722,-0.173356742132455,-0.0595440470613539,-0.00803894978016612,-0.135185142420232
"171",4.08408408408408,-0.111362135317177,0.0622605050913989,0.0055816796608269,0.0409110068343579,-0.0987571332603693,0.153616529889404,0.00823183432221414
"172",4.10810810810811,-0.193237919081002,-0.0931039549410341,-0.116638023592531,-0.066512251459062,-0.0191827254369855,-0.18996579106897,-0.0892654394730926
"173",4.13213213213213,-0.0977133520878851,0.0390427978709339,0.191103793494403,-0.0131056930869818,-0.0653522381559014,-0.189440679736435,-0.0543915964663029
"174",4.15615615615616,-0.0768774503841996,-0.066757212858647,-0.0419597808271646,0.136488787923008,-0.11161218797788,0.125320513173937,0.0683944239281118
"175",4.18018018018018,0.198878602404147,0.0259136725217103,0.00361487586051226,0.182462801598012,0.0192190315574408,-0.153612716868519,0.124660350568593
"176",4.2042042042042,-0.0330863048322499,0.00276657678186892,0.0425158124417066,0.10656804908067,0.105366552062333,0.0996155419386919,0.0427730067633093
"177",4.22822822822823,0.161307119484991,-0.100757773034274,0.0374683778733014,0.0303915527649223,0.0297939796000719,0.0436658260412512,-0.0616851516999304
"178",4.25225225225225,0.145924599003047,-0.0832709970884024,0.0767957681789993,-0.0443732723593711,0.134985782299191,-0.141965153254568,0.0746059760451317
"179",4.27627627627628,0.169846215285361,0.0258408850990235,-0.0902512710541485,0.0546106620691716,0.166536502726376,-0.0402723283506928,0.0207601991482079
"180",4.3003003003003,0.191807232424617,-0.0674217110499738,0.0414361297152936,0.186058565042913,0.060252879653126,0.1065642433241,-0.154781965818256
"181",4.32432432432432,0.0943872135132551,0.151883853506297,-0.169258432555943,0.180461429525166,-0.156823900900781,-0.159551584161817,0.147327475808561
"182",4.34834834834835,0.145111562870443,-0.0358453490771353,-0.114812975563109,-0.0403022665530443,0.0444461944513023,0.19873439753428,0.157087799813598
"183",4.37237237237237,0.170031748339534,0.0445768838748335,-0.0988580669276414,-0.0713782466948031,0.0528879767283797,0.161797213740646,0.12594848787412
"184",4.3963963963964,0.0101872640661895,0.169965656939894,0.00589746292680501,0.0228071270510554,-0.137233082950115,0.095889527816325,0.184939514938742
"185",4.42042042042042,-0.161519401520491,0.138858499377966,-0.135819956846535,-0.00310331862419844,0.0889388188719749,0.0435845647007225,0.159325194917619
"186",4.44444444444444,0.126329046022147,-0.0340887460857629,0.150859723147005,-0.172184064891189,-0.0118691300973296,0.19924373589456,0.0726213808171451
"187",4.46846846846847,0.10835087550804,0.0769296385347842,-0.125089349690825,0.172631039191037,-0.173080473672599,0.118818280473351,0.0526280711404979
